"sex","nuts","year","unempl_pct"
"M","CH01",2009,5.9
"M","CH02",2009,3.1
"M","CH03",2009,4.1
"M","CH04",2009,3.6
"M","CH05",2009,3
"M","CH06",2009,2
"M","CH07",2009,4.8
"M","CY00",2009,5.3
"M","CZ01",2009,3
"M","CZ02",2009,3.9
"M","CZ03",2009,4.6
"M","CZ04",2009,8.7
"M","CZ05",2009,6.2
"M","CZ06",2009,5.7
"M","CZ07",2009,6.4
"M","CZ08",2009,8.8
"M","DE11",2009,5
"M","DE12",2009,5.9
"M","DE13",2009,4.7
"M","DE14",2009,4.9
"M","DE21",2009,4.5
"M","DE22",2009,5
"M","DE23",2009,4.9
"M","DE24",2009,6.6
"M","DE25",2009,6.1
"M","DE26",2009,5.5
"M","DE27",2009,4.7
"M","DE30",2009,15.6
"M","DE40",2009,12.2
"M","DE50",2009,11
"M","DE60",2009,8.4
"M","DE71",2009,6.4
"M","DE72",2009,6.9
"M","DE73",2009,6.8
"M","DE80",2009,14.7
"M","DE91",2009,8.8
"M","DE92",2009,8.7
"M","DE93",2009,5.5
"M","DE94",2009,6
"M","DEA1",2009,8.5
"M","DEA2",2009,7.6
"M","DEA3",2009,8
"M","DEA4",2009,8.3
"M","DEA5",2009,9.9
"M","DEB1",2009,6.8
"M","DEB2",2009,4.8
"M","DEB3",2009,6.1
"M","DEC0",2009,8.4
"M","DED2",2009,12.5
"M","DED4",2009,12.1
"M","DED5",2009,13.6
"M","DEE0",2009,14
"M","DEF0",2009,7.6
"M","DEG0",2009,10.7
"M","DK01",2009,6.8
"M","DK02",2009,6
"M","DK03",2009,6.6
"M","DK04",2009,6.5
"M","DK05",2009,7.4
"M","EE00",2009,16.7
"M","EL30",2009,7.3
"M","EL41",2009,3.1
"M","EL42",2009,8.8
"M","EL43",2009,6.6
"M","EL51",2009,7.7
"M","EL52",2009,7.1
"M","EL53",2009,9.4
"M","EL54",2009,7.6
"M","EL61",2009,6.6
"M","EL62",2009,6.2
"M","EL63",2009,6.1
"M","EL64",2009,6.7
"M","EL65",2009,4.2
"M","ES11",2009,11.7
"M","ES12",2009,12.6
"M","ES13",2009,11.5
"M","ES21",2009,11.1
"M","ES22",2009,10
"M","ES23",2009,12.6
"M","ES24",2009,13.4
"M","ES30",2009,13.9
"M","ES41",2009,12.1
"M","ES42",2009,17.2
"M","ES43",2009,17.5
"M","ES51",2009,17.2
"M","ES52",2009,21
"M","ES53",2009,19.2
"M","ES61",2009,24.1
"M","ES62",2009,21.6
"M","ES63",2009,13.2
"M","ES64",2009,17.7
"M","ES70",2009,25.6
"M","FI19",2009,9.6
"M","FI1B",2009,7.2
"M","FI1C",2009,8.1
"M","FI1D",2009,11.2
"M","FI20",2009,NA
"M","FR10",2009,8.7
"M","FRB0",2009,6.6
"M","FRC1",2009,8
"M","FRC2",2009,9.1
"M","FRD1",2009,6.5
"M","FRD2",2009,9.3
"M","FRE1",2009,13.3
"M","FRE2",2009,10.7
"M","FRF1",2009,8
"M","FRF2",2009,8.8
"M","FRF3",2009,11.6
"M","FRG0",2009,6.6
"M","FRH0",2009,4.5
"M","FRI1",2009,7.6
"M","FRI2",2009,5.9
"M","FRI3",2009,8
"M","FRJ1",2009,13.9
"M","FRJ2",2009,7.8
"M","FRK1",2009,7.1
"M","FRK2",2009,8.2
"M","FRL0",2009,9.3
"M","FRM0",2009,NA
"M","FRY1",2009,20.3
"M","FRY2",2009,20.6
"M","FRY3",2009,15.4
"M","FRY4",2009,25.6
"M","FRY5",2009,NA
"M","HR03",2009,7.5
"M","HR04",2009,8.1
"M","HU10",2009,7
"M","HU11",2009,NA
"M","HU12",2009,NA
"M","HU21",2009,8.8
"M","HU22",2009,8.4
"M","HU23",2009,11.3
"M","HU31",2009,16.3
"M","HU32",2009,14.3
"M","HU33",2009,10.4
"M","IE01",2009,15.9
"M","IE02",2009,14.8
"M","IE04",2009,NA
"M","IE05",2009,NA
"M","IE06",2009,NA
"M","IS00",2009,8.6
"M","ITC1",2009,6
"M","ITC2",2009,NA
"M","ITC3",2009,4.7
"M","ITC4",2009,4.5
"M","ITF1",2009,6.5
"M","ITF2",2009,7.7
"M","ITF3",2009,11.4
"M","ITF4",2009,10.8
"M","ITF5",2009,9.6
"M","ITF6",2009,9.9
"M","ITG1",2009,12.3
"M","ITG2",2009,11.2
"M","ITH1",2009,2.5
"M","ITH2",2009,2.7
"M","ITH3",2009,3.5
"M","ITH4",2009,4.4
"M","ITH5",2009,4.1
"M","ITI1",2009,4.2
"M","ITI2",2009,4.6
"M","ITI3",2009,6.1
"M","ITI4",2009,6.7
"M","LT00",2009,17.1
"M","LT01",2009,NA
"M","LT02",2009,NA
"M","LU00",2009,4.4
"M","LV00",2009,20.9
"M","ME00",2009,NA
"M","MK00",2009,31.8
"M","MT00",2009,6.5
"M","NL11",2009,6.1
"M","NL12",2009,3.7
"M","NL13",2009,4.6
"M","NL21",2009,3.5
"M","NL22",2009,3.2
"M","NL23",2009,4
"M","NL31",2009,3.3
"M","NL32",2009,3.6
"M","NL33",2009,4.3
"M","NL34",2009,2.2
"M","NL41",2009,3.5
"M","NL42",2009,5.7
"M","NO01",2009,4.2
"M","NO02",2009,2.7
"M","NO03",2009,4.2
"M","NO04",2009,2.6
"M","NO05",2009,2.5
"M","NO06",2009,4.1
"M","NO07",2009,4.1
"M","PL21",2009,7.6
"M","PL22",2009,5.9
"M","PL41",2009,5.9
"M","PL42",2009,10
"M","PL43",2009,9.9
"M","PL51",2009,9.9
"M","PL52",2009,9.3
"M","PL61",2009,10.2
"M","PL62",2009,7.3
"M","PL63",2009,6.2
"M","PL71",2009,7.1
"M","PL72",2009,11.5
"M","PL81",2009,10
"M","PL82",2009,9.3
"M","PL84",2009,7
"M","PL91",2009,NA
"M","PL92",2009,NA
"M","PT11",2009,9.8
"M","PT15",2009,9.4
"M","PT16",2009,6.5
"M","PT17",2009,9.7
"M","PT18",2009,9.4
"M","PT20",2009,NA
"M","PT30",2009,8.8
"M","RO11",2009,6
"M","RO12",2009,12.1
"M","RO21",2009,6.9
"M","RO22",2009,8
"M","RO31",2009,8.1
"M","RO32",2009,4.3
"M","RO41",2009,8.5
"M","RO42",2009,7.3
"M","RS11",2009,NA
"M","RS12",2009,NA
"M","RS21",2009,NA
"M","RS22",2009,NA
"M","SE11",2009,7
"M","SE12",2009,9.2
"M","SE21",2009,9
"M","SE22",2009,8.7
"M","SE23",2009,8.9
"M","SE31",2009,9.7
"M","SE32",2009,10.2
"M","SE33",2009,9.7
"M","SI01",2009,6.2
"M","SI02",2009,5.5
"M","SI03",2009,NA
"M","SI04",2009,NA
"M","SK01",2009,5.4
"M","SK02",2009,8.7
"M","SK03",2009,14
"M","SK04",2009,15
"M","TR10",2009,14.9
"M","TR21",2009,9.9
"M","TR22",2009,6.5
"M","TR31",2009,14.7
"M","TR32",2009,11.1
"M","TR33",2009,10
"M","TR41",2009,11.7
"M","TR42",2009,12
"M","TR51",2009,11.4
"M","TR52",2009,8.6
"M","TR61",2009,9.4
"M","TR62",2009,18.6
"M","TR63",2009,15.9
"M","TR71",2009,15.8
"M","TR72",2009,11.2
"M","TR81",2009,7.7
"M","TR82",2009,7.8
"M","TR83",2009,6.7
"M","TR90",2009,4.8
"M","TRA1",2009,8.1
"M","TRA2",2009,9.9
"M","TRB1",2009,16
"M","TRB2",2009,16.3
"M","TRC1",2009,15.6
"M","TRC2",2009,18
"M","TRC3",2009,14.1
"M","UKC1",2009,9
"M","UKC2",2009,12.4
"M","UKD1",2009,7.1
"M","UKD3",2009,10.6
"M","UKD4",2009,8.7
"M","UKD6",2009,5.4
"M","UKD7",2009,12.8
"M","UKE1",2009,11.4
"M","UKE2",2009,6.5
"M","UKE3",2009,11.3
"M","UKE4",2009,9.4
"M","UKF1",2009,8.5
"M","UKF2",2009,8.2
"M","UKF3",2009,6.2
"M","UKG1",2009,7.4
"M","UKG2",2009,8.3
"M","UKG3",2009,15.5
"M","UKH1",2009,6.4
"M","UKH2",2009,6.8
"M","UKH3",2009,6.5
"M","UKI1",2009,9.2
"M","UKI2",2009,8.7
"M","UKI3",2009,NA
"M","UKI4",2009,NA
"M","UKI5",2009,NA
"M","UKI6",2009,NA
"M","UKI7",2009,NA
"M","UKJ1",2009,6
"M","UKJ2",2009,6.2
"M","UKJ3",2009,5.2
"M","UKJ4",2009,8.8
"M","UKK1",2009,6.5
"M","UKK2",2009,7.6
"M","UKK3",2009,5.4
"M","UKK4",2009,8.2
"M","UKL1",2009,10.8
"M","UKL2",2009,7.6
"M","UKM2",2009,8.5
"M","UKM3",2009,9.5
"M","UKM5",2009,3
"M","UKM6",2009,3.8
"M","UKM7",2009,NA
"M","UKM8",2009,NA
"M","UKM9",2009,NA
"M","UKN0",2009,8.2
"T","AT11",2009,5
"T","AT12",2009,4.7
"T","AT13",2009,8.7
"T","AT21",2009,4.6
"T","AT22",2009,5
"T","AT31",2009,4.2
"T","AT32",2009,3.6
"T","AT33",2009,3.3
"T","AT34",2009,5.6
"T","BE10",2009,15.7
"T","BE21",2009,5.7
"T","BE22",2009,5.4
"T","BE23",2009,4.2
"T","BE24",2009,4.9
"T","BE25",2009,4.3
"T","BE31",2009,6.9
"T","BE32",2009,13.2
"T","BE33",2009,12.1
"T","BE34",2009,7.4
"T","BE35",2009,9.4
"T","BG31",2009,8
"T","BG32",2009,8.4
"T","BG33",2009,10.4
"T","BG34",2009,6.6
"T","BG41",2009,4.1
"T","BG42",2009,7.3
"T","CH01",2009,5.9
"T","CH02",2009,3.6
"T","CH03",2009,4.5
"T","CH04",2009,3.8
"T","CH05",2009,3.4
"T","CH06",2009,2.7
"T","CH07",2009,5.1
"T","CY00",2009,5.4
"T","CZ01",2009,3.1
"T","CZ02",2009,4.4
"T","CZ03",2009,5.2
"T","CZ04",2009,10.3
"T","CZ05",2009,7.3
"T","CZ06",2009,6.5
"T","CZ07",2009,7.5
"T","CZ08",2009,9.7
"T","DE11",2009,5.3
"T","DE12",2009,5.6
"T","DE13",2009,4.4
"T","DE14",2009,5
"T","DE21",2009,4.2
"T","DE22",2009,5
"T","DE23",2009,5
"T","DE24",2009,6.7
"T","DE25",2009,6.4
"T","DE26",2009,5.7
"T","DE27",2009,4.7
"T","DE30",2009,13.7
"T","DE40",2009,11.3
"T","DE50",2009,9.1
"T","DE60",2009,7.2
"T","DE71",2009,6.3
"T","DE72",2009,6.7
"T","DE73",2009,6.6
"T","DE80",2009,13.9
"T","DE91",2009,8.5
"T","DE92",2009,7.9
"T","DE93",2009,5.4
"T","DE94",2009,5.9
"T","DEA1",2009,7.7
"T","DEA2",2009,7.1
"T","DEA3",2009,7.3
"T","DEA4",2009,7.7
"T","DEA5",2009,9.2
"T","DEB1",2009,6.7
"T","DEB2",2009,4.6
"T","DEB3",2009,5.8
"T","DEC0",2009,8.4
"T","DED2",2009,12
"T","DED4",2009,12.5
"T","DED5",2009,13.1
"T","DEE0",2009,13.7
"T","DEF0",2009,7.3
"T","DEG0",2009,10.7
"T","DK01",2009,6.2
"T","DK02",2009,5.3
"T","DK03",2009,6
"T","DK04",2009,5.8
"T","DK05",2009,6.9
"T","EE00",2009,13.5
"T","EL30",2009,9.1
"T","EL41",2009,6.6
"T","EL42",2009,12.3
"T","EL43",2009,9
"T","EL51",2009,11.1
"T","EL52",2009,10.1
"T","EL53",2009,12.4
"T","EL54",2009,11.2
"T","EL61",2009,9.2
"T","EL62",2009,9.5
"T","EL63",2009,9.7
"T","EL64",2009,10.5
"T","EL65",2009,7.9
"T","ES11",2009,12.4
"T","ES12",2009,13.4
"T","ES13",2009,12
"T","ES21",2009,11.3
"T","ES22",2009,10.8
"T","ES23",2009,12.6
"T","ES24",2009,13.1
"T","ES30",2009,13.9
"T","ES41",2009,14
"T","ES42",2009,18.9
"T","ES43",2009,20.6
"T","ES51",2009,16.2
"T","ES52",2009,20.8
"T","ES53",2009,17.9
"T","ES61",2009,25.2
"T","ES62",2009,20.3
"T","ES63",2009,18.5
"T","ES64",2009,23.5
"T","ES70",2009,26
"T","FI19",2009,9
"T","FI1B",2009,6.2
"T","FI1C",2009,8.1
"T","FI1D",2009,10.5
"T","FI20",2009,NA
"T","FR10",2009,8.1
"T","FRB0",2009,6.7
"T","FRC1",2009,7.9
"T","FRC2",2009,8.9
"T","FRD1",2009,6.9
"T","FRD2",2009,10
"T","FRE1",2009,13.1
"T","FRE2",2009,10.3
"T","FRF1",2009,8.2
"T","FRF2",2009,9.2
"T","FRF3",2009,11.2
"T","FRG0",2009,7.6
"T","FRH0",2009,5.6
"T","FRI1",2009,8.3
"T","FRI2",2009,6.2
"T","FRI3",2009,8.4
"T","FRJ1",2009,13.3
"T","FRJ2",2009,8.7
"T","FRK1",2009,7.4
"T","FRK2",2009,8.4
"T","FRL0",2009,9.2
"T","FRM0",2009,NA
"T","FRY1",2009,23.4
"T","FRY2",2009,21.8
"T","FRY3",2009,20.2
"T","FRY4",2009,27.1
"T","FRY5",2009,NA
"T","HR03",2009,9.6
"T","HR04",2009,9
"T","HU10",2009,6.5
"T","HU11",2009,NA
"T","HU12",2009,NA
"T","HU21",2009,9.2
"T","HU22",2009,8.7
"T","HU23",2009,11.2
"T","HU31",2009,15.3
"T","HU32",2009,14.1
"T","HU33",2009,10.6
"T","IE01",2009,13.4
"T","IE02",2009,12.3
"T","IE04",2009,NA
"T","IE05",2009,NA
"T","IE06",2009,NA
"T","IS00",2009,7.2
"T","ITC1",2009,6.8
"T","ITC2",2009,4.5
"T","ITC3",2009,5.8
"T","ITC4",2009,5.3
"T","ITF1",2009,8
"T","ITF2",2009,9
"T","ITF3",2009,12.9
"T","ITF4",2009,12.6
"T","ITF5",2009,11.2
"T","ITF6",2009,11.3
"T","ITG1",2009,13.8
"T","ITG2",2009,13.2
"T","ITH1",2009,2.9
"T","ITH2",2009,3.5
"T","ITH3",2009,4.7
"T","ITH4",2009,5.2
"T","ITH5",2009,4.7
"T","ITI1",2009,5.8
"T","ITI2",2009,6.6
"T","ITI3",2009,6.6
"T","ITI4",2009,8.4
"T","LT00",2009,13.8
"T","LT01",2009,NA
"T","LT02",2009,NA
"T","LU00",2009,5.1
"T","LV00",2009,17.5
"T","ME00",2009,NA
"T","MK00",2009,32.2
"T","MT00",2009,6.9
"T","NL11",2009,6.8
"T","NL12",2009,4.4
"T","NL13",2009,4.7
"T","NL21",2009,4
"T","NL22",2009,3.8
"T","NL23",2009,4.5
"T","NL31",2009,3.9
"T","NL32",2009,4.1
"T","NL33",2009,4.8
"T","NL34",2009,2.5
"T","NL41",2009,4
"T","NL42",2009,5.6
"T","NO01",2009,3.6
"T","NO02",2009,2.5
"T","NO03",2009,3.4
"T","NO04",2009,2.2
"T","NO05",2009,2.4
"T","NO06",2009,3.7
"T","NO07",2009,3.7
"T","PL21",2009,7.9
"T","PL22",2009,6.7
"T","PL41",2009,7.5
"T","PL42",2009,10.4
"T","PL43",2009,9.6
"T","PL51",2009,10.1
"T","PL52",2009,9.9
"T","PL61",2009,10.4
"T","PL62",2009,8.5
"T","PL63",2009,6.4
"T","PL71",2009,7.6
"T","PL72",2009,10.8
"T","PL81",2009,9.7
"T","PL82",2009,10.1
"T","PL84",2009,7.1
"T","PL91",2009,NA
"T","PL92",2009,NA
"T","PT11",2009,10.9
"T","PT15",2009,10.4
"T","PT16",2009,6.8
"T","PT17",2009,9.8
"T","PT18",2009,10.5
"T","PT20",2009,6.7
"T","PT30",2009,7.5
"T","RO11",2009,5.6
"T","RO12",2009,10.7
"T","RO21",2009,6
"T","RO22",2009,7.5
"T","RO31",2009,8
"T","RO32",2009,4
"T","RO41",2009,6.8
"T","RO42",2009,6
"T","RS11",2009,NA
"T","RS12",2009,NA
"T","RS21",2009,NA
"T","RS22",2009,NA
"T","SE11",2009,6.8
"T","SE12",2009,9.3
"T","SE21",2009,8.1
"T","SE22",2009,8.7
"T","SE23",2009,8.6
"T","SE31",2009,9.4
"T","SE32",2009,8.9
"T","SE33",2009,8.9
"T","SI01",2009,6.8
"T","SI02",2009,4.8
"T","SI03",2009,NA
"T","SI04",2009,NA
"T","SK01",2009,4.6
"T","SK02",2009,9.9
"T","SK03",2009,14.6
"T","SK04",2009,15.9
"T","TR10",2009,15.9
"T","TR21",2009,11.6
"T","TR22",2009,7.1
"T","TR31",2009,15.4
"T","TR32",2009,12.8
"T","TR33",2009,9.6
"T","TR41",2009,12.6
"T","TR42",2009,12.8
"T","TR51",2009,12.2
"T","TR52",2009,8.8
"T","TR61",2009,10.1
"T","TR62",2009,19.9
"T","TR63",2009,14.8
"T","TR71",2009,14.2
"T","TR72",2009,11.2
"T","TR81",2009,6.7
"T","TR82",2009,8.4
"T","TR83",2009,6
"T","TR90",2009,4.2
"T","TRA1",2009,6.3
"T","TRA2",2009,7.5
"T","TRB1",2009,14.8
"T","TRB2",2009,14.6
"T","TRC1",2009,14.3
"T","TRC2",2009,16.7
"T","TRC3",2009,13.8
"T","UKC1",2009,8.3
"T","UKC2",2009,9.8
"T","UKD1",2009,6.4
"T","UKD3",2009,9.5
"T","UKD4",2009,7.2
"T","UKD6",2009,6
"T","UKD7",2009,9.6
"T","UKE1",2009,9.4
"T","UKE2",2009,5.4
"T","UKE3",2009,9.6
"T","UKE4",2009,8.6
"T","UKF1",2009,7.2
"T","UKF2",2009,7.3
"T","UKF3",2009,6.3
"T","UKG1",2009,6.4
"T","UKG2",2009,7.1
"T","UKG3",2009,13
"T","UKH1",2009,5.9
"T","UKH2",2009,5.9
"T","UKH3",2009,6.9
"T","UKI1",2009,9.5
"T","UKI2",2009,8.6
"T","UKI3",2009,NA
"T","UKI4",2009,NA
"T","UKI5",2009,NA
"T","UKI6",2009,NA
"T","UKI7",2009,NA
"T","UKJ1",2009,5.4
"T","UKJ2",2009,5.6
"T","UKJ3",2009,5.2
"T","UKJ4",2009,7.3
"T","UKK1",2009,5.7
"T","UKK2",2009,6.5
"T","UKK3",2009,5.1
"T","UKK4",2009,7.1
"T","UKL1",2009,8.9
"T","UKL2",2009,6.7
"T","UKM2",2009,7.6
"T","UKM3",2009,7.5
"T","UKM5",2009,3.6
"T","UKM6",2009,4.3
"T","UKM7",2009,NA
"T","UKM8",2009,NA
"T","UKM9",2009,NA
"T","UKN0",2009,6.4
"F","AT11",2010,NA
"F","AT12",2010,3.7
"F","AT13",2010,7.3
"F","AT21",2010,4.4
"F","AT22",2010,4.7
"F","AT31",2010,3.7
"F","AT32",2010,3.7
"F","AT33",2010,3
"F","AT34",2010,4.7
"F","BE10",2010,17.9
"F","BE21",2010,5.8
"F","BE22",2010,5.3
"F","BE23",2010,4.8
"F","BE24",2010,5
"F","BE25",2010,4.5
"F","BE31",2010,9
"F","BE32",2010,15.1
"F","BE33",2010,11.5
"F","BE34",2010,8
"F","BE35",2010,10.8
"F","BG31",2010,9.8
"F","BG32",2010,10.2
"F","BG33",2010,14.1
"F","BG34",2010,10.4
"F","BG41",2010,6.7
"F","BG42",2010,10.7
"F","CH01",2010,7.8
"F","CH02",2010,4.8
"F","CH03",2010,4.9
"F","CH04",2010,5
"F","CH05",2010,4
"F","CH06",2010,3.5
"F","CH07",2010,6
"F","CY00",2010,6.4
"F","CZ01",2010,4.1
"F","CZ02",2010,6.3
"F","CZ03",2010,6.6
"F","CZ04",2010,13.5
"F","CZ05",2010,8.7
"F","CZ06",2010,8.1
"F","CZ07",2010,10.6
"F","CZ08",2010,10.9
"F","DE11",2010,5.2
"F","DE12",2010,5.2
"F","DE13",2010,4
"F","DE14",2010,4.3
"F","DE21",2010,3.3
"F","DE22",2010,3.7
"F","DE23",2010,4.1
"F","DE24",2010,6.3
"F","DE25",2010,5.4
"F","DE26",2010,5.2
"F","DE27",2010,4.8
"F","DE30",2010,11.3
"F","DE40",2010,9.1
"F","DE50",2010,5.9
"F","DE60",2010,6.4
"F","DE71",2010,5.4
"F","DE72",2010,5.9
"F","DE73",2010,6.3
"F","DE80",2010,10.7
"F","DE91",2010,6.9
"F","DE92",2010,6.2
"F","DE93",2010,5.9
"F","DE94",2010,5
"F","DEA1",2010,6.5
"F","DEA2",2010,6.6
"F","DEA3",2010,5.8
"F","DEA4",2010,6.1
"F","DEA5",2010,6.9
"F","DEB1",2010,5.1
"F","DEB2",2010,NA
"F","DEB3",2010,5.8
"F","DEC0",2010,6.1
"F","DED2",2010,9.7
"F","DED4",2010,11.2
"F","DED5",2010,11.2
"F","DEE0",2010,10.8
"F","DEF0",2010,5.7
"F","DEG0",2010,8.9
"F","DK01",2010,7.3
"F","DK02",2010,5.6
"F","DK03",2010,6.3
"F","DK04",2010,6.2
"F","DK05",2010,6.2
"F","EE00",2010,14.1
"F","EL30",2010,14.6
"F","EL41",2010,14.4
"F","EL42",2010,21.9
"F","EL43",2010,15.2
"F","EL51",2010,18.2
"F","EL52",2010,18.4
"F","EL53",2010,19.6
"F","EL54",2010,17.6
"F","EL61",2010,16.9
"F","EL62",2010,19
"F","EL63",2010,16.8
"F","EL64",2010,18.1
"F","EL65",2010,14
"F","ES11",2010,16.2
"F","ES12",2010,16.8
"F","ES13",2010,15
"F","ES21",2010,11.2
"F","ES22",2010,12.4
"F","ES23",2010,15.9
"F","ES24",2010,15.9
"F","ES30",2010,16.1
"F","ES41",2010,17.9
"F","ES42",2010,24.2
"F","ES43",2010,26.3
"F","ES51",2010,16.5
"F","ES52",2010,22.8
"F","ES53",2010,19.3
"F","ES61",2010,29.2
"F","ES62",2010,22.4
"F","ES63",2010,28.4
"F","ES64",2010,30.3
"F","ES70",2010,27.9
"F","FI19",2010,7.9
"F","FI1B",2010,6
"F","FI1C",2010,8.4
"F","FI1D",2010,9.1
"F","FI20",2010,NA
"F","FR10",2010,8.5
"F","FRB0",2010,6.7
"F","FRC1",2010,9.1
"F","FRC2",2010,8.1
"F","FRD1",2010,8
"F","FRD2",2010,10.5
"F","FRE1",2010,12.8
"F","FRE2",2010,11.5
"F","FRF1",2010,8.9
"F","FRF2",2010,9.2
"F","FRF3",2010,9.6
"F","FRG0",2010,9.3
"F","FRH0",2010,7.7
"F","FRI1",2010,9.2
"F","FRI2",2010,6.2
"F","FRI3",2010,6.4
"F","FRJ1",2010,11.7
"F","FRJ2",2010,7.8
"F","FRK1",2010,7.5
"F","FRK2",2010,8.7
"F","FRL0",2010,10.2
"F","FRM0",2010,NA
"F","FRY1",2010,26
"F","FRY2",2010,22.2
"F","FRY3",2010,24.9
"F","FRY4",2010,30
"F","FRY5",2010,NA
"F","HR03",2010,12.4
"F","HR04",2010,12.3
"F","HU10",2010,8.3
"F","HU11",2010,NA
"F","HU12",2010,NA
"F","HU21",2010,10.9
"F","HU22",2010,8.6
"F","HU23",2010,11.3
"F","HU31",2010,14.5
"F","HU32",2010,14
"F","HU33",2010,10.7
"F","IE01",2010,11.3
"F","IE02",2010,11.4
"F","IE04",2010,NA
"F","IE05",2010,NA
"F","IE06",2010,NA
"F","IS00",2010,6.7
"F","ITC1",2010,8.3
"F","ITC2",2010,NA
"F","ITC3",2010,7.5
"F","ITC4",2010,6.5
"F","ITF1",2010,11.3
"F","ITF2",2010,9.5
"F","ITF3",2010,17.2
"F","ITF4",2010,16.3
"F","ITF5",2010,15.6
"F","ITF6",2010,13.8
"F","ITG1",2010,17.1
"F","ITG2",2010,14.6
"F","ITH1",2010,3.2
"F","ITH2",2010,5.2
"F","ITH3",2010,7.4
"F","ITH4",2010,6.6
"F","ITH5",2010,6.9
"F","ITI1",2010,7.6
"F","ITI2",2010,8.5
"F","ITI3",2010,6.8
"F","ITI4",2010,10.4
"F","LT00",2010,14.5
"F","LT01",2010,NA
"F","LT02",2010,NA
"F","LU00",2010,5.1
"F","LV00",2010,16.3
"F","ME00",2010,NA
"F","MK00",2010,32.2
"F","MT00",2010,7.1
"F","NL11",2010,6.9
"F","NL12",2010,6
"F","NL13",2010,5.4
"F","NL21",2010,5.6
"F","NL22",2010,5.1
"F","NL23",2010,6.2
"F","NL31",2010,4.7
"F","NL32",2010,5.2
"F","NL33",2010,6.1
"F","NL34",2010,3.7
"F","NL41",2010,5.4
"F","NL42",2010,6.1
"F","NO01",2010,3.3
"F","NO02",2010,1.9
"F","NO03",2010,3.3
"F","NO04",2010,2
"F","NO05",2010,3
"F","NO06",2010,3.3
"F","NO07",2010,3.3
"F","PL21",2010,9.8
"F","PL22",2010,10.5
"F","PL41",2010,10.1
"F","PL42",2010,11.5
"F","PL43",2010,10.8
"F","PL51",2010,11.4
"F","PL52",2010,10.5
"F","PL61",2010,11.8
"F","PL62",2010,10.7
"F","PL63",2010,9.5
"F","PL71",2010,9.6
"F","PL72",2010,11.9
"F","PL81",2010,9.4
"F","PL82",2010,12.2
"F","PL84",2010,9.5
"F","PL91",2010,NA
"F","PL92",2010,NA
"F","PT11",2010,14.7
"F","PT15",2010,13.6
"F","PT16",2010,8.5
"F","PT17",2010,11.4
"F","PT18",2010,13.5
"F","PT20",2010,NA
"F","PT30",2010,NA
"F","RO11",2010,6.1
"F","RO12",2010,9.7
"F","RO21",2010,5
"F","RO22",2010,7.5
"F","RO31",2010,7.4
"F","RO32",2010,4.1
"F","RO41",2010,4.9
"F","RO42",2010,5.5
"F","RS11",2010,NA
"F","RS12",2010,NA
"F","RS21",2010,NA
"F","RS22",2010,NA
"F","SE11",2010,7.5
"F","SE12",2010,10
"F","SE21",2010,7.8
"F","SE22",2010,8.8
"F","SE23",2010,8.3
"F","SE31",2010,9
"F","SE32",2010,10
"F","SE33",2010,8.3
"F","SI01",2010,NA
"F","SI02",2010,NA
"F","SI03",2010,8
"F","SI04",2010,5.9
"F","SK01",2010,5.1
"F","SK02",2010,13.9
"F","SK03",2010,16.8
"F","SK04",2010,18.3
"F","TR10",2010,16.5
"F","TR21",2010,10.7
"F","TR22",2010,6.2
"F","TR31",2010,18
"F","TR32",2010,12.3
"F","TR33",2010,6.6
"F","TR41",2010,10.5
"F","TR42",2010,13.7
"F","TR51",2010,14.1
"F","TR52",2010,7.8
"F","TR61",2010,11.1
"F","TR62",2010,17
"F","TR63",2010,9.4
"F","TR71",2010,7.5
"F","TR72",2010,16.9
"F","TR81",2010,8.6
"F","TR82",2010,9.7
"F","TR83",2010,5.6
"F","TR90",2010,3.1
"F","TRA1",2010,2.9
"F","TRA2",2010,2.5
"F","TRB1",2010,9.6
"F","TRB2",2010,11.3
"F","TRC1",2010,8.8
"F","TRC2",2010,2.5
"F","TRC3",2010,6.1
"F","UKC1",2010,8
"F","UKC2",2010,8.1
"F","UKD1",2010,6
"F","UKD3",2010,8
"F","UKD4",2010,4.8
"F","UKD6",2010,5.2
"F","UKD7",2010,7.6
"F","UKE1",2010,7.4
"F","UKE2",2010,5.5
"F","UKE3",2010,7.2
"F","UKE4",2010,8.3
"F","UKF1",2010,8.3
"F","UKF2",2010,6.8
"F","UKF3",2010,4.6
"F","UKG1",2010,4.9
"F","UKG2",2010,6.6
"F","UKG3",2010,9.6
"F","UKH1",2010,5.7
"F","UKH2",2010,6.1
"F","UKH3",2010,6.7
"F","UKI1",2010,NA
"F","UKI2",2010,NA
"F","UKI3",2010,8.6
"F","UKI4",2010,11.2
"F","UKI5",2010,10
"F","UKI6",2010,6.4
"F","UKI7",2010,8.1
"F","UKJ1",2010,5.5
"F","UKJ2",2010,5.3
"F","UKJ3",2010,5.1
"F","UKJ4",2010,5.9
"F","UKK1",2010,5.2
"F","UKK2",2010,5
"F","UKK3",2010,9
"F","UKK4",2010,5.3
"F","UKL1",2010,7.3
"F","UKL2",2010,6.6
"F","UKM2",2010,7
"F","UKM3",2010,7.9
"F","UKM5",2010,4
"F","UKM6",2010,5.6
"F","UKM7",2010,NA
"F","UKM8",2010,NA
"F","UKM9",2010,NA
"F","UKN0",2010,4.5
"M","AT11",2010,NA
"M","AT12",2010,4.1
"M","AT13",2010,9.2
